"TIME","GEO","SEX","AGE","UNIT","Value","Flag and Footnotes"
"2015","European Economic Area (EU27 - 2007-2013 and IS, LI, NO)","Males","From 20 to 24 years","Number","15,273,646","b"
"2015","European Economic Area (EU27 - 2007-2013 and IS, LI, NO)","Males","From 25 to 29 years","Number","16,289,132","b"
"2015","European Economic Area (EU27 - 2007-2013 and IS, LI, NO)","Males","From 30 to 34 years","Number","16,979,350","b"
"2015","European Economic Area (EU27 - 2007-2013 and IS, LI, NO)","Males","From 35 to 39 years","Number","17,583,054","b"
"2015","European Economic Area (EU27 - 2007-2013 and IS, LI, NO)","Males","From 40 to 44 years","Number","18,272,239","b"
"2015","European Economic Area (EU27 - 2007-2013 and IS, LI, NO)","Males","From 45 to 49 years","Number","18,901,663","b"
"2015","European Economic Area (EU27 - 2007-2013 and IS, LI, NO)","Males","From 50 to 54 years","Number","18,185,953","b"
"2015","European Economic Area (EU27 - 2007-2013 and IS, LI, NO)","Males","From 55 to 59 years","Number","16,646,177","b"
"2015","European Economic Area (EU27 - 2007-2013 and IS, LI, NO)","Males","From 60 to 64 years","Number","14,926,576","b"
"2015","European Economic Area (EU27 - 2007-2013 and IS, LI, NO)","Males","From 65 to 69 years","Number","13,109,176","b"
"2015","European Economic Area (EU27 - 2007-2013 and IS, LI, NO)","Males","From 70 to 74 years","Number","10,187,391","b"
"2015","European Economic Area (EU27 - 2007-2013 and IS, LI, NO)","Males","From 75 to 79 years","Number","8,272,288","b"
"2015","European Economic Area (EU27 - 2007-2013 and IS, LI, NO)","Males","75 years or over","Number","17,775,388","b"
"2015","European Economic Area (EU27 - 2007-2013 and IS, LI, NO)","Males","From 80 to 84 years","Number","5,524,838","b"
"2015","European Economic Area (EU27 - 2007-2013 and IS, LI, NO)","Males","80 years or over","Number","9,503,100","b"
"2015","European Economic Area (EU27 - 2007-2013 and IS, LI, NO)","Females","From 20 to 24 years","Number","14,645,486","b"
"2015","European Economic Area (EU27 - 2007-2013 and IS, LI, NO)","Females","From 25 to 29 years","Number","15,928,668","b"
"2015","European Economic Area (EU27 - 2007-2013 and IS, LI, NO)","Females","From 30 to 34 years","Number","16,789,146","b"
"2015","European Economic Area (EU27 - 2007-2013 and IS, LI, NO)","Females","From 35 to 39 years","Number","17,388,909","b"
"2015","European Economic Area (EU27 - 2007-2013 and IS, LI, NO)","Females","From 40 to 44 years","Number","18,158,553","b"
"2015","European Economic Area (EU27 - 2007-2013 and IS, LI, NO)","Females","From 45 to 49 years","Number","18,900,288","b"
"2015","European Economic Area (EU27 - 2007-2013 and IS, LI, NO)","Females","From 50 to 54 years","Number","18,476,186","b"
"2015","European Economic Area (EU27 - 2007-2013 and IS, LI, NO)","Females","From 55 to 59 years","Number","17,377,286","b"
"2015","European Economic Area (EU27 - 2007-2013 and IS, LI, NO)","Females","From 60 to 64 years","Number","16,137,889","b"
"2015","European Economic Area (EU27 - 2007-2013 and IS, LI, NO)","Females","From 65 to 69 years","Number","14,633,720","b"
"2015","European Economic Area (EU27 - 2007-2013 and IS, LI, NO)","Females","From 70 to 74 years","Number","12,118,671","b"
"2015","European Economic Area (EU27 - 2007-2013 and IS, LI, NO)","Females","From 75 to 79 years","Number","10,969,971","b"
"2015","European Economic Area (EU27 - 2007-2013 and IS, LI, NO)","Females","75 years or over","Number","28,269,202","b"
"2015","European Economic Area (EU27 - 2007-2013 and IS, LI, NO)","Females","From 80 to 84 years","Number","8,558,750","b"
